Lep Name,Lep Url 
Mocis,https://upload.wikimedia.org/wikipedia/commons/5/5e/Mocis_discios.JPG
Mocis repanda,https://upload.wikimedia.org/wikipedia/commons/7/79/Mocis_megas.JPG
Mocis spp.,None
Mocis texana,https://upload.wikimedia.org/wikipedia/commons/0/04/Mocis_texana.JPG
Mocis trifasciata,https://upload.wikimedia.org/wikipedia/commons/c/c7/Mocis_trifasciata.JPG
Mythimna pinna,None
Neotuerta platensis,None
Ochropleura signifera,None
Odontestra albivitta,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/CATALOGUE-BM-PLATE_LXXXIV.jpg/110px-CATALOGUE-BM-PLATE_LXXXIV.jpg
Oglasa holophaea,None
Oglasa lagusalis,None
Oglasa separata,None
Oglasa trigona,None
Oligia marina,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/CATALOGUE-BM-PLATE_CXI.jpg/101px-CATALOGUE-BM-PLATE_CXI.jpg
Omphalophana serrata,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Omphalophana_serrata_%2816952299682%29.jpg/206px-Omphalophana_serrata_%2816952299682%29.jpg
Omphaloscelis lunosa,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Omphaloscelis_lunosa01.jpg/237px-Omphaloscelis_lunosa01.jpg
Oncocnemis columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/CATALOGUE-BM-PLATE_XCIX.jpg/104px-CATALOGUE-BM-PLATE_XCIX.jpg
Oncocnemis ragani,None
Oncocnemis sp.,None
Ophiusa disjungens,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Ophiusa_disjungens_%2820542910366%29.jpg/271px-Ophiusa_disjungens_%2820542910366%29.jpg
Ophiusa reducta,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Anua_reducta.JPG/164px-Anua_reducta.JPG
Ophiusa tirhaca,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Ophiusa_tirhaca.jpg/240px-Ophiusa_tirhaca.jpg
Oraesia provocans,None
Oroscopa hacupha,None
Orrhodiella ragusae,None
Orthosia aoyamensis,None
Orthosia fausta,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Lepidoptera1Frohawk1889.jpg/108px-Lepidoptera1Frohawk1889.jpg
Palpidia pallidior,None
Panchrysia deaurata,None
Pandesma quenavadi,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/IndianLepidoptera2Moore1889.jpg/110px-IndianLepidoptera2Moore1889.jpg
Pangrapta decoralis,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/-_8490_%E2%80%93_Pangrapta_decoralis_%E2%80%93_Decorated_Owlet_Moth_%2818932640839%29.jpg/218px--_8490_%E2%80%93_Pangrapta_decoralis_%E2%80%93_Decorated_Owlet_Moth_%2818932640839%29.jpg
Pangrapta nr. transducta,None
Panopoda carneicosta,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Panopoda_carneicosta.jpg/322px-Panopoda_carneicosta.jpg
Panopoda rufimargo,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/-_8587_%E2%80%93_Panopoda_rufimargo_%E2%80%93_Red-lined_Panopoda_Moth_%2814935776009%29.jpg/272px--_8587_%E2%80%93_Panopoda_rufimargo_%E2%80%93_Red-lined_Panopoda_Moth_%2814935776009%29.jpg
Pantydia sparsa,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Pantydia_sparsa.jpg/178px-Pantydia_sparsa.jpg
Papaipema appassionata,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Die_Gross-Schmetterlinge_der_Erde_-_eine_systematische_Bearbeitung_der_bis_jetzt_bekannten_Gross-Schmetterlinge_%281900%29_%2820917433072%29.jpg/132px-Die_Gross-Schmetterlinge_der_Erde_-_eine_systematische_Bearbeitung_der_bis_jetzt_bekannten_Gross-Schmetterlinge_%281900%29_%2820917433072%29.jpg
Papaipema beeriana,None
Papaipema birdi,None
Papaipema cataphracta,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Papaipema_cataphracta.jpg/270px-Papaipema_cataphracta.jpg
Papaipema cerina,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Papaipema_cerina.jpg/240px-Papaipema_cerina.jpg
Papaipema duovata,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Papaipema_duovata.jpg/256px-Papaipema_duovata.jpg
Papaipema impecuniosa,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Papaipema_impecuniosa1.jpg/240px-Papaipema_impecuniosa1.jpg
Papaipema insulidens,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/CATALOGUE-BM-PLATE_CXXXVIII.jpg/106px-CATALOGUE-BM-PLATE_CXXXVIII.jpg
Papaipema nepheleptena,None
Papaipema pertincta,None
Papaipema polymniae,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Cup_Plant_Borer%2C_Cantley.jpg/225px-Cup_Plant_Borer%2C_Cantley.jpg
Papaipema sulphurata,None
Papaipema unimoda,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/CATALOGUE-BM-PLATE_CXXXIX.jpg/103px-CATALOGUE-BM-PLATE_CXXXIX.jpg
Papaipema verona,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/CATALOGUE-BM-PLATE_CXXXVIII.jpg/106px-CATALOGUE-BM-PLATE_CXXXVIII.jpg
Papestra biren,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Papestra_biren.jpg/281px-Papestra_biren.jpg
Papestra cristifera,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Papestra_cristifera.jpg/210px-Papestra_cristifera.jpg
Papestra invalida,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/CATALOGUE-BM-PLATE_LXXX.jpg/111px-CATALOGUE-BM-PLATE_LXXX.jpg
Papestra quadrata,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/CATALOGUE-BM-PLATE_LXXXI.jpg/112px-CATALOGUE-BM-PLATE_LXXXI.jpg
Parabagrotis exertistigma,None
Parabagrotis formalis,None
Paracolax tristalis,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Paracolax_tristalis.jpg/240px-Paracolax_tristalis.jpg
Paradiarsia glareosa,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Eugnorisma_glareosa.jpg/293px-Eugnorisma_glareosa.jpg
Paradiarsia littoralis,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/CLBM_04_Pl72.png/107px-CLBM_04_Pl72.png
Paradrina selini,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Caradrina_selini.jpg/295px-Caradrina_selini.jpg
Parapamea buffaloensis,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/CATALOGUE-BM-PLATE_CXXXVII.jpg/104px-CATALOGUE-BM-PLATE_CXXXVII.jpg
Pariambia pulla,None
Pataeta carbo,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Pataeta_carbo.jpg/230px-Pataeta_carbo.jpg
Pechipogo strigilata,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Pechipogo_strigilata_01.JPG/240px-Pechipogo_strigilata_01.JPG
Penicillaria dorsipuncta,None
Penicillaria ethiopica,None
Penicillaria nugatrix,None
Penicillaria sp.,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Noctuidae_sp._%2841%29.jpg/269px-Noctuidae_sp._%2841%29.jpg
Pericyma detersa,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/CATALOGUE-BM-PLATE_CCXXXII.jpg/96px-CATALOGUE-BM-PLATE_CCXXXII.jpg
Pericyma glaucinans,None
Pericyma umbrina,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Pericyma_sp._cf._umbrina_%287234106262%29.jpg/239px-Pericyma_sp._cf._umbrina_%287234106262%29.jpg
Perigea albomaculata,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/CATALOGUE-BM-PLATE_CXV.jpg/102px-CATALOGUE-BM-PLATE_CXV.jpg
Perigea sp.,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Annali_del_Museo_civico_di_storia_naturale_Giacomo_Doria_%281974%29_%2818224516439%29.jpg/251px-Annali_del_Museo_civico_di_storia_naturale_Giacomo_Doria_%281974%29_%2818224516439%29.jpg
Persectania arotis,None
Persectania aversa,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Persectania_aversa_male.jpg/307px-Persectania_aversa_male.jpg
Persectania ewingii,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Persectania_ewingii.jpg/232px-Persectania_ewingii.jpg
Persectania steropastis,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/New_Zealand_Moths_and_Butterflies_%281898%29_05.jpg/138px-New_Zealand_Moths_and_Butterflies_%281898%29_05.jpg
Phalaenoides glycinae,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Phalaenoides_glycinae.jpg/240px-Phalaenoides_glycinae.jpg
Phalaenoides glycine,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Phalaenoides_glycinae.jpg/240px-Phalaenoides_glycinae.jpg
Phalaenoides tristifica,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Phalaenoides_tristifica_%2837578800720%29.jpg/240px-Phalaenoides_tristifica_%2837578800720%29.jpg
Phalga sinuosa,None
Phlogophora scita,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Phlogophora_scita.jpg/279px-Phlogophora_scita.jpg
Photedes brevilinea,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Protarchanara_brevilinea.jpg/267px-Protarchanara_brevilinea.jpg
Photedes minima,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Photedes_minima_FvL.jpg/241px-Photedes_minima_FvL.jpg
Phragmatiphila nexa,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Phragmatiphila_nexa.jpg/281px-Phragmatiphila_nexa.jpg
Phyllodes eyndhovii,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Phyllodes_eyndhovii.jpg/270px-Phyllodes_eyndhovii.jpg
Phyllophila obliterata,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Phyllophila_obliterata_%2840164146955%29.jpg/240px-Phyllophila_obliterata_%2840164146955%29.jpg
Phyprosopus callitrichoides,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Phyprosopus_callitrichoides.jpg/220px-Phyprosopus_callitrichoides.jpg
Platypolia contandina,None
Plecoptera ferrilineata,None
Plecoptera quaesita,None
Pleromelloida cinerea,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Pleromelloida_cinerea_01.jpg/210px-Pleromelloida_cinerea_01.jpg
Pleromelloida conserta,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Pleromelloida_conserta_03.jpg/202px-Pleromelloida_conserta_03.jpg
Plusia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Gold_spot_moth_%28Plusia_festucae%29.JPG/270px-Gold_spot_moth_%28Plusia_festucae%29.JPG
Plusia angulum,None
Plusia fracta,None
Plusia obtusisigna,None
Polia hepatica,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Polia_hepatica.jpg/294px-Polia_hepatica.jpg
Polia nugatis,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/CATALOGUE-BM-PLATE_LXXX.jpg/111px-CATALOGUE-BM-PLATE_LXXX.jpg
Polydesma scriptilis,None
Polymixis argillaceago,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Polymixis_argillaceago.jpg/309px-Polymixis_argillaceago.jpg
Polymixis canescens,None
Polymixis dubia,None
Polymixis flavicincta,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Polymixis.flavicincta5.-.lindsey.jpg/271px-Polymixis.flavicincta5.-.lindsey.jpg
Polytela cliens,None
Protorthodes texana,https://upload.wikimedia.org/wikipedia/commons/4/44/Nudorthodes_texana_male.jpg
Protorthodes utahensis,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/CATALOGUE-BM-PLATE_LXXXIX.jpg/111px-CATALOGUE-BM-PLATE_LXXXIX.jpg
Protoschinia nuchalis,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Protoschinia_nuchalis_NMSUACP0059154_V.jpg/258px-Protoschinia_nuchalis_NMSUACP0059154_V.jpg
Protoschinia scutosa,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Protoschinia_scutosa.jpg/270px-Protoschinia_scutosa.jpg
Psaphida styracis,https://upload.wikimedia.org/wikipedia/commons/e/e7/Copipanolis_fasciata.JPG
Psaphida thaxterianus,https://upload.wikimedia.org/wikipedia/commons/1/13/Psaphida_thaxteriana.JPG
Pseudaletia adultera,None
Pseudaletia macrosaris,None
Pseudaletia separata,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Mythimna_separata.jpg/240px-Mythimna_separata.jpg
Pseudanarta flava,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Pseudanarta_flava.jpg/270px-Pseudanarta_flava.jpg
Pseudathyrma bubo,None
Pseudathyrma complens,None
Pseudathyrma perficiens,None
Pseudeustrotia candidula,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Pseudeustrotia_candidula.jpg/222px-Pseudeustrotia_candidula.jpg
Pseudohadena immunda,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Pseudohadena_immunda.jpg/304px-Pseudohadena_immunda.jpg
Pseudohermonassa tenuicula,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/CLBM_04_Pl70.png/105px-CLBM_04_Pl70.png
Pseudoleucania minna,None
Psimada quadripennis,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Psimada_quadripennis_moth.jpg/240px-Psimada_quadripennis_moth.jpg
Ptichodis basilans,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/CATALOGUE-BM-PLATE_CCXXIV.jpg/100px-CATALOGUE-BM-PLATE_CCXXIV.jpg
Pyreferra pettiti,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/CATALOGUE-BM-PLATE_CVI.jpg/107px-CATALOGUE-BM-PLATE_CVI.jpg
Pyrois cinnamomea,None
Pyrrhia sp.,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/%282399%29_Bordered_Sallow_%28Pyrrhia_umbra%29_%2828291204042%29.jpg/164px-%282399%29_Bordered_Sallow_%28Pyrrhia_umbra%29_%2828291204042%29.jpg
Rabila frontalis,None
Radara subcupralis,None
Raphia cinderella,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Raphia_frater.jpg/138px-Raphia_frater.jpg
Rhabdophera arefacta,None
Rhanidophora aurantiaca,None
Rhanidophora flavigutta,None
Rhanidophora ridens,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Rhanidophora_ridens_%28Noctuidae-_Agrotidae%29_%285215262049%29.jpg/120px-Rhanidophora_ridens_%28Noctuidae-_Agrotidae%29_%285215262049%29.jpg
Rhesala nigriceps,None
Rhyacia lucipeta,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Rhyacia_lucipeta.jpg/293px-Rhyacia_lucipeta.jpg
Rhynchaglaea fuscipennis,None
Rivula continentalis,None
Rivula? sp.,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Rivula_sp._%2828244644329%29.jpg/270px-Rivula_sp._%2828244644329%29.jpg
Sandava scitisignata,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Sandava_scitisignata.jpg/344px-Sandava_scitisignata.jpg
Sarbanissa venosa,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/30-Indian-Insect-Life_-_Harold_Maxwell-Lefroy_-_Noctuidae.jpg/117px-30-Indian-Insect-Life_-_Harold_Maxwell-Lefroy_-_Noctuidae.jpg
Sarobela litterata,None
Savara sp.,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Chamaecyparis_pisifera_Cannon_Ball_4zz.jpg/120px-Chamaecyparis_pisifera_Cannon_Ball_4zz.jpg
Schinia antonio,None
Schinia arcigera,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Schinia_arcigera.jpg/270px-Schinia_arcigera.jpg
Schinia argentifascia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Schinia_argentifascia_MEM366170.jpg/256px-Schinia_argentifascia_MEM366170.jpg
Schinia bifascia,https://upload.wikimedia.org/wikipedia/commons/c/c0/Schinia_bifascia_male.JPG
Schinia biforma,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Schinia_biforma4.jpg/270px-Schinia_biforma4.jpg
Schinia buta,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Schinia_buta_4376186.jpg/180px-Schinia_buta_4376186.jpg
Schinia cardui,None
Schinia carmosina,None
Schinia diffusa,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Schinia_diffusa.jpg/270px-Schinia_diffusa.jpg
Schinia florida,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Schinia_florida_87195235.jpg/180px-Schinia_florida_87195235.jpg
Schinia masoni,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Schinia_masoni2.jpg/256px-Schinia_masoni2.jpg
Schinia mortua,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Schinia_mortua.jpg/270px-Schinia_mortua.jpg
Schinia oleagina,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Schinia_oleagina.jpg/256px-Schinia_oleagina.jpg
Schinia petulans,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Schinia_petulans_MEM366335.jpg/222px-Schinia_petulans_MEM366335.jpg
Schinia pulchripennis,https://upload.wikimedia.org/wikipedia/commons/c/cf/Schinia_pulchripennis.JPG
Schinia regia,https://upload.wikimedia.org/wikipedia/commons/3/39/Schinia_regia.JPG
Schinia sanguinea,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Schinia_sanguinea.jpg/270px-Schinia_sanguinea.jpg
Schinia scutosa,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Schinia_scutosa.jpg/238px-Schinia_scutosa.jpg
Schinia simplex,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Schinia_simplex.jpg/256px-Schinia_simplex.jpg
Schinia sordidus,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Schinia_sordidus_MEM362564.jpg/221px-Schinia_sordidus_MEM362564.jpg
Schinia thoreaui,https://upload.wikimedia.org/wikipedia/commons/b/b7/Schinia_thoreaui.JPG
Schrankia costaestrigalis,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Schrankia_costaestrigalis_female.jpg/309px-Schrankia_costaestrigalis_female.jpg
Sclerogenia jessica,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/67-Indian-Insect-Life_-_Harold_Maxwell-Lefroy_-_Noctuidae.jpg/107px-67-Indian-Insect-Life_-_Harold_Maxwell-Lefroy_-_Noctuidae.jpg
Scolecocampa liburna,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Dead-Wood_Borer_Moth_%28Scolecocampa_liburna%29.jpg/135px-Dead-Wood_Borer_Moth_%28Scolecocampa_liburna%29.jpg
Scrobigera proxima,None
Serrodes campana,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Serrodes_campana_%2835848380454%29.jpg/270px-Serrodes_campana_%2835848380454%29.jpg
Serrodes partita,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/E-Serrodes_partita_%28Fabricius%2C_1775%29-%28Phalaena_Inara%29.jpg/299px-E-Serrodes_partita_%28Fabricius%2C_1775%29-%28Phalaena_Inara%29.jpg
Sesamia calamistis,https://upload.wikimedia.org/wikipedia/commons/1/1b/Sesamia_calamitis.JPG
Sesamia epunctifera,None
Sesamia nonagrioides,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Sesamia_nonagrioides._Noctuidae_.Xyleninae._Apameini._Sesamiina._%285257594156%29.jpg/259px-Sesamia_nonagrioides._Noctuidae_.Xyleninae._Apameini._Sesamiina._%285257594156%29.jpg
Sesamia poebora,None
Setagrotis pallidicollis,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Setagrotis_pallidicollis.jpg/205px-Setagrotis_pallidicollis.jpg
Setagrotis planifrons,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/CATALOGUE-BM-PLATE_LXXIV.jpg/103px-CATALOGUE-BM-PLATE_LXXIV.jpg
Sideridis anapheles,None
Simplicia circumscripta,None
Simplicia extinctalis,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Herminiinae-Simplicia_Sp.-13mm25.jpg/191px-Herminiinae-Simplicia_Sp.-13mm25.jpg
Simplicia pseudoniphona,None
Simplicia rectalis?,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Simplicia_rectalis_-_%D0%A1%D0%BE%D0%B2%D0%BA%D0%B0-%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%83%D1%88%D0%BA%D0%B0_%2840158259664%29.jpg/240px-Simplicia_rectalis_-_%D0%A1%D0%BE%D0%B2%D0%BA%D0%B0-%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%83%D1%88%D0%BA%D0%B0_%2840158259664%29.jpg
Simplicia turpatalis,None
Simyra albovenosa,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Simyra_albovenosa_01.JPG/240px-Simyra_albovenosa_01.JPG
Simyra conspersa,https://upload.wikimedia.org/wikipedia/commons/8/84/Simyra_conspersa.JPG
Spaelotis clandestina,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Spaelotis_clandestina.jpg/180px-Spaelotis_clandestina.jpg
Spaelotis havilae,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/CLBM_04_Pl72.png/107px-CLBM_04_Pl72.png
Spaelotis ravida,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Euxoa_glis.png/198px-Euxoa_glis.png
Spartiniphaga includens,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/CATALOGUE-BM-PLATE_CXVIII.jpg/104px-CATALOGUE-BM-PLATE_CXVIII.jpg
Spartiniphaga inops,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/CATALOGUE-BM-PLATE_CVII.jpg/111px-CATALOGUE-BM-PLATE_CVII.jpg
Speia vuteria,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/CramerAndStoll-uitlandsche_kapellen_supplement-_pl._36.jpg/138px-CramerAndStoll-uitlandsche_kapellen_supplement-_pl._36.jpg
Spodoptera nr. marima,None
Spodoptera ornithogalli,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Spodoptera_ornithogalli.jpg/270px-Spodoptera_ornithogalli.jpg
Spodoptera pectinicornis,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Spodoptera_pectinicornis.jpg/270px-Spodoptera_pectinicornis.jpg
Spodoptera praefica,https://upload.wikimedia.org/wikipedia/commons/d/d7/Spodoptera_praefica.JPG
Spodoptera pulchella,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Spodoptera_pulchella.JPG/240px-Spodoptera_pulchella.JPG
Spodoptera triturata,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Spodoptera_triturata%2C_Pretoria.jpg/142px-Spodoptera_triturata%2C_Pretoria.jpg
Spragueia guttata,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/CATALOGUE-BM-PLATE_CLXIX.jpg/89px-CATALOGUE-BM-PLATE_CLXIX.jpg
Stictoptera signifera,None
Stretchia sp.,None
Sugitania lepida,None
Sunira bicolorago,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Sunira_bicolorago_1.jpg/168px-Sunira_bicolorago_1.jpg
Sunira decipiens,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Sunira_decipiens_03.jpg/199px-Sunira_decipiens_03.jpg
